artist_id,ds,plays
f482df6fc477306b27261a092b10da2f,20150503,-663.158600619
f482df6fc477306b27261a092b10da2f,20150504,-664.873539264
f482df6fc477306b27261a092b10da2f,20150505,-666.550563767
f482df6fc477306b27261a092b10da2f,20150506,-668.191180021
f482df6fc477306b27261a092b10da2f,20150507,-669.796808717
f482df6fc477306b27261a092b10da2f,20150508,-671.368791545
f482df6fc477306b27261a092b10da2f,20150509,-672.908396851
f482df6fc477306b27261a092b10da2f,20150510,-674.4168248
f482df6fc477306b27261a092b10da2f,20150511,-675.895212094
f482df6fc477306b27261a092b10da2f,20150512,-677.3446363
f482df6fc477306b27261a092b10da2f,20150513,-678.76611981
f482df6fc477306b27261a092b10da2f,20150514,-680.160633486
f482df6fc477306b27261a092b10da2f,20150515,-681.52910001
f482df6fc477306b27261a092b10da2f,20150516,-682.872396964
f482df6fc477306b27261a092b10da2f,20150517,-684.19135968
f482df6fc477306b27261a092b10da2f,20150518,-685.486783858
f482df6fc477306b27261a092b10da2f,20150519,-686.759428
f482df6fc477306b27261a092b10da2f,20150520,-688.010015648
f482df6fc477306b27261a092b10da2f,20150521,-689.239237473
f482df6fc477306b27261a092b10da2f,20150522,-690.447753196
f482df6fc477306b27261a092b10da2f,20150523,-691.636193386
f482df6fc477306b27261a092b10da2f,20150524,-692.805161122
f482df6fc477306b27261a092b10da2f,20150525,-693.95523354
f482df6fc477306b27261a092b10da2f,20150526,-695.08696328
f482df6fc477306b27261a092b10da2f,20150527,-696.200879828
f482df6fc477306b27261a092b10da2f,20150528,-697.297490771
f482df6fc477306b27261a092b10da2f,20150529,-698.377282966
f482df6fc477306b27261a092b10da2f,20150530,-699.440723641
f482df6fc477306b27261a092b10da2f,20150531,-700.488261413
f482df6fc477306b27261a092b10da2f,20150601,-701.520327253
f482df6fc477306b27261a092b10da2f,20150602,-702.537335378
f482df6fc477306b27261a092b10da2f,20150603,-703.539684101
f482df6fc477306b27261a092b10da2f,20150604,-704.527756617
f482df6fc477306b27261a092b10da2f,20150605,-705.501921748
f482df6fc477306b27261a092b10da2f,20150606,-706.46253464
f482df6fc477306b27261a092b10da2f,20150607,-707.409937421
f482df6fc477306b27261a092b10da2f,20150608,-708.34445982
f482df6fc477306b27261a092b10da2f,20150609,-709.266419748
f482df6fc477306b27261a092b10da2f,20150610,-710.176123846
f482df6fc477306b27261a092b10da2f,20150611,-711.073868005
f482df6fc477306b27261a092b10da2f,20150612,-711.959937854
f482df6fc477306b27261a092b10da2f,20150613,-712.834609221
f482df6fc477306b27261a092b10da2f,20150614,-713.698148568
f482df6fc477306b27261a092b10da2f,20150615,-714.550813405
f482df6fc477306b27261a092b10da2f,20150616,-715.392852682
f482df6fc477306b27261a092b10da2f,20150617,-716.224507153
f482df6fc477306b27261a092b10da2f,20150618,-717.04600973
f482df6fc477306b27261a092b10da2f,20150619,-717.857585814
f482df6fc477306b27261a092b10da2f,20150620,-718.659453606
f482df6fc477306b27261a092b10da2f,20150621,-719.451824411
f482df6fc477306b27261a092b10da2f,20150622,-720.234902917
f482df6fc477306b27261a092b10da2f,20150623,-721.008887465
f482df6fc477306b27261a092b10da2f,20150624,-721.773970304
f482df6fc477306b27261a092b10da2f,20150625,-722.530337835
f482df6fc477306b27261a092b10da2f,20150626,-723.278170841
f482df6fc477306b27261a092b10da2f,20150627,-724.017644707
f482df6fc477306b27261a092b10da2f,20150628,-724.748929631
f482df6fc477306b27261a092b10da2f,20150629,-725.47219082
f482df6fc477306b27261a092b10da2f,20150630,-726.187588683
f482df6fc477306b27261a092b10da2f,20150701,-726.895279012
f482df6fc477306b27261a092b10da2f,20150702,-727.595413151
f482df6fc477306b27261a092b10da2f,20150703,-728.288138167
f482df6fc477306b27261a092b10da2f,20150704,-728.973597002
f482df6fc477306b27261a092b10da2f,20150705,-729.651928624
f482df6fc477306b27261a092b10da2f,20150706,-730.323268175
f482df6fc477306b27261a092b10da2f,20150707,-730.987747101
f482df6fc477306b27261a092b10da2f,20150708,-731.64549329
f482df6fc477306b27261a092b10da2f,20150709,-732.296631192
f482df6fc477306b27261a092b10da2f,20150710,-732.941281943
f482df6fc477306b27261a092b10da2f,20150711,-733.579563479
f482df6fc477306b27261a092b10da2f,20150712,-734.211590642
f482df6fc477306b27261a092b10da2f,20150713,-734.837475292
f482df6fc477306b27261a092b10da2f,20150714,-735.457326402
f482df6fc477306b27261a092b10da2f,20150715,-736.071250159
f482df6fc477306b27261a092b10da2f,20150716,-736.679350054
f482df6fc477306b27261a092b10da2f,20150717,-737.281726972
f482df6fc477306b27261a092b10da2f,20150718,-737.878479278
f482df6fc477306b27261a092b10da2f,20150719,-738.469702898
f482df6fc477306b27261a092b10da2f,20150720,-739.055491397
f482df6fc477306b27261a092b10da2f,20150721,-739.635936058
f482df6fc477306b27261a092b10da2f,20150722,-740.21112595
f482df6fc477306b27261a092b10da2f,20150723,-740.781148
f482df6fc477306b27261a092b10da2f,20150724,-741.346087061
f482df6fc477306b27261a092b10da2f,20150725,-741.906025975
f482df6fc477306b27261a092b10da2f,20150726,-742.461045634
f482df6fc477306b27261a092b10da2f,20150727,-743.011225043
f482df6fc477306b27261a092b10da2f,20150728,-743.556641374
f482df6fc477306b27261a092b10da2f,20150729,-744.097370026
f482df6fc477306b27261a092b10da2f,20150730,-744.63348467
f482df6fc477306b27261a092b10da2f,20150731,-745.165057309
f482df6fc477306b27261a092b10da2f,20150801,-745.692158323
f482df6fc477306b27261a092b10da2f,20150802,-746.214856516
f482df6fc477306b27261a092b10da2f,20150803,-746.733219164
f482df6fc477306b27261a092b10da2f,20150804,-747.247312059
f482df6fc477306b27261a092b10da2f,20150805,-747.757199551
f482df6fc477306b27261a092b10da2f,20150806,-748.262944588
f482df6fc477306b27261a092b10da2f,20150807,-748.764608758
f482df6fc477306b27261a092b10da2f,20150808,-749.262252326
f482df6fc477306b27261a092b10da2f,20150809,-749.755934271
f482df6fc477306b27261a092b10da2f,20150810,-750.245712323
f482df6fc477306b27261a092b10da2f,20150811,-750.731642996
f482df6fc477306b27261a092b10da2f,20150812,-751.213781622
f482df6fc477306b27261a092b10da2f,20150813,-751.692182383
f482df6fc477306b27261a092b10da2f,20150814,-752.166898343
f482df6fc477306b27261a092b10da2f,20150815,-752.637981475
f482df6fc477306b27261a092b10da2f,20150816,-753.105482695
f482df6fc477306b27261a092b10da2f,20150817,-753.569451887
f482df6fc477306b27261a092b10da2f,20150818,-754.029937931
f482df6fc477306b27261a092b10da2f,20150819,-754.486988729
f482df6fc477306b27261a092b10da2f,20150820,-754.940651229
f482df6fc477306b27261a092b10da2f,20150821,-755.390971455
f482df6fc477306b27261a092b10da2f,20150822,-755.837994524
f482df6fc477306b27261a092b10da2f,20150823,-756.281764674
f482df6fc477306b27261a092b10da2f,20150824,-756.722325284
f482df6fc477306b27261a092b10da2f,20150825,-757.159718898
f482df6fc477306b27261a092b10da2f,20150826,-757.593987243
f482df6fc477306b27261a092b10da2f,20150827,-758.025171252
f482df6fc477306b27261a092b10da2f,20150828,-758.453311082
f482df6fc477306b27261a092b10da2f,20150829,-758.878446133
f482df6fc477306b27261a092b10da2f,20150830,-759.30061507
f482df6fc477306b27261a092b10da2f,20150831,-759.719855837
f482df6fc477306b27261a092b10da2f,20150901,-760.136205674
f482df6fc477306b27261a092b10da2f,20150902,-760.54970114
f482df6fc477306b27261a092b10da2f,20150903,-760.960378121
f482df6fc477306b27261a092b10da2f,20150904,-761.368271853
f482df6fc477306b27261a092b10da2f,20150905,-761.773416933
f482df6fc477306b27261a092b10da2f,20150906,-762.175847338
f482df6fc477306b27261a092b10da2f,20150907,-762.575596435
f482df6fc477306b27261a092b10da2f,20150908,-762.972696998
f482df6fc477306b27261a092b10da2f,20150909,-763.367181224
f482df6fc477306b27261a092b10da2f,20150910,-763.759080739
f482df6fc477306b27261a092b10da2f,20150911,-764.14842662
f482df6fc477306b27261a092b10da2f,20150912,-764.5352494
f482df6fc477306b27261a092b10da2f,20150913,-764.919579086
f482df6fc477306b27261a092b10da2f,20150914,-765.301445168
f482df6fc477306b27261a092b10da2f,20150915,-765.680876629
f482df6fc477306b27261a092b10da2f,20150916,-766.057901962
f482df6fc477306b27261a092b10da2f,20150917,-766.432549175
f482df6fc477306b27261a092b10da2f,20150918,-766.804845804
f482df6fc477306b27261a092b10da2f,20150919,-767.174818924
f482df6fc477306b27261a092b10da2f,20150920,-767.542495158
f482df6fc477306b27261a092b10da2f,20150921,-767.907900689
f482df6fc477306b27261a092b10da2f,20150922,-768.271061267
f482df6fc477306b27261a092b10da2f,20150923,-768.632002217
f482df6fc477306b27261a092b10da2f,20150924,-768.990748454
f482df6fc477306b27261a092b10da2f,20150925,-769.347324485
f482df6fc477306b27261a092b10da2f,20150926,-769.701754423
f482df6fc477306b27261a092b10da2f,20150927,-770.054061992
f482df6fc477306b27261a092b10da2f,20150928,-770.404270536
f482df6fc477306b27261a092b10da2f,20150929,-770.752403027
f482df6fc477306b27261a092b10da2f,20150930,-771.098482074
f482df6fc477306b27261a092b10da2f,20151001,-771.442529928
f482df6fc477306b27261a092b10da2f,20151002,-771.784568492
f482df6fc477306b27261a092b10da2f,20151003,-772.124619327
f482df6fc477306b27261a092b10da2f,20151004,-772.462703657
f482df6fc477306b27261a092b10da2f,20151005,-772.79884238
f482df6fc477306b27261a092b10da2f,20151006,-773.13305607
f482df6fc477306b27261a092b10da2f,20151007,-773.465364989
f482df6fc477306b27261a092b10da2f,20151008,-773.795789086
f482df6fc477306b27261a092b10da2f,20151009,-774.124348011
f482df6fc477306b27261a092b10da2f,20151010,-774.451061115
f482df6fc477306b27261a092b10da2f,20151011,-774.77594746
f482df6fc477306b27261a092b10da2f,20151012,-775.099025819
f482df6fc477306b27261a092b10da2f,20151013,-775.420314691
f482df6fc477306b27261a092b10da2f,20151014,-775.739832295
f482df6fc477306b27261a092b10da2f,20151015,-776.057596587
f482df6fc477306b27261a092b10da2f,20151016,-776.373625253
f482df6fc477306b27261a092b10da2f,20151017,-776.687935726
f482df6fc477306b27261a092b10da2f,20151018,-777.000545182
f482df6fc477306b27261a092b10da2f,20151019,-777.311470549
f482df6fc477306b27261a092b10da2f,20151020,-777.620728512
f482df6fc477306b27261a092b10da2f,20151021,-777.928335514
f482df6fc477306b27261a092b10da2f,20151022,-778.234307764
f482df6fc477306b27261a092b10da2f,20151023,-778.538661243
f482df6fc477306b27261a092b10da2f,20151024,-778.841411701
f482df6fc477306b27261a092b10da2f,20151025,-779.142574669
f482df6fc477306b27261a092b10da2f,20151026,-779.442165459
f482df6fc477306b27261a092b10da2f,20151027,-779.740199169
f482df6fc477306b27261a092b10da2f,20151028,-780.036690687
f482df6fc477306b27261a092b10da2f,20151029,-780.331654693
f482df6fc477306b27261a092b10da2f,20151030,-780.625105668
efbbfd2611307e97bd36298b2fce2a02,20150820,0.0
efbbfd2611307e97bd36298b2fce2a02,20150821,-787.086683195
efbbfd2611307e97bd36298b2fce2a02,20150822,-1178.70529029
efbbfd2611307e97bd36298b2fce2a02,20150823,-1429.37466382
efbbfd2611307e97bd36298b2fce2a02,20150824,-1609.74218929
efbbfd2611307e97bd36298b2fce2a02,20150825,-1748.6945576
efbbfd2611307e97bd36298b2fce2a02,20150826,-1860.6517553
efbbfd2611307e97bd36298b2fce2a02,20150827,-1953.76750251
efbbfd2611307e97bd36298b2fce2a02,20150828,-2033.06615541
efbbfd2611307e97bd36298b2fce2a02,20150829,-2101.845481
efbbfd2611307e97bd36298b2fce2a02,20150830,-2162.3773736
efbbfd2611307e97bd36298b2fce2a02,20150831,-2216.28819346
efbbfd2611307e97bd36298b2fce2a02,20150901,-2264.77904365
efbbfd2611307e97bd36298b2fce2a02,20150902,-2308.76017743
efbbfd2611307e97bd36298b2fce2a02,20150903,-2348.93660736
efbbfd2611307e97bd36298b2fce2a02,20150904,-2385.86462987
efbbfd2611307e97bd36298b2fce2a02,20150905,-2419.99030621
efbbfd2611307e97bd36298b2fce2a02,20150906,-2451.67635936
efbbfd2611307e97bd36298b2fce2a02,20150907,-2481.22141047
efbbfd2611307e97bd36298b2fce2a02,20150908,-2508.87401706
efbbfd2611307e97bd36298b2fce2a02,20150909,-2534.84310228
efbbfd2611307e97bd36298b2fce2a02,20150910,-2559.30582764
efbbfd2611307e97bd36298b2fce2a02,20150911,-2582.41362145
efbbfd2611307e97bd36298b2fce2a02,20150912,-2604.2968551
efbbfd2611307e97bd36298b2fce2a02,20150913,-2625.06851334
efbbfd2611307e97bd36298b2fce2a02,20150914,-2644.82710575
efbbfd2611307e97bd36298b2fce2a02,20150915,-2663.65899914
efbbfd2611307e97bd36298b2fce2a02,20150916,-2681.6403029
efbbfd2611307e97bd36298b2fce2a02,20150917,-2698.83840558
efbbfd2611307e97bd36298b2fce2a02,20150918,-2715.31323696
efbbfd2611307e97bd36298b2fce2a02,20150919,-2731.11831203
efbbfd2611307e97bd36298b2fce2a02,20150920,-2746.30160023
efbbfd2611307e97bd36298b2fce2a02,20150921,-2760.90625376
efbbfd2611307e97bd36298b2fce2a02,20150922,-2774.97122129
efbbfd2611307e97bd36298b2fce2a02,20150923,-2788.53176797
efbbfd2611307e97bd36298b2fce2a02,20150924,-2801.61991814
efbbfd2611307e97bd36298b2fce2a02,20150925,-2814.26483423
efbbfd2611307e97bd36298b2fce2a02,20150926,-2826.49314234
efbbfd2611307e97bd36298b2fce2a02,20150927,-2838.32921334
efbbfd2611307e97bd36298b2fce2a02,20150928,-2849.79540637
efbbfd2611307e97bd36298b2fce2a02,20150929,-2860.91228074
efbbfd2611307e97bd36298b2fce2a02,20150930,-2871.6987809
efbbfd2611307e97bd36298b2fce2a02,20151001,-2882.17239851
efbbfd2611307e97bd36298b2fce2a02,20151002,-2892.34931481
efbbfd2611307e97bd36298b2fce2a02,20151003,-2902.24452624
efbbfd2611307e97bd36298b2fce2a02,20151004,-2911.87195543
efbbfd2611307e97bd36298b2fce2a02,20151005,-2921.24454966
efbbfd2611307e97bd36298b2fce2a02,20151006,-2930.37436841
efbbfd2611307e97bd36298b2fce2a02,20151007,-2939.27266135
efbbfd2611307e97bd36298b2fce2a02,20151008,-2947.94993811
efbbfd2611307e97bd36298b2fce2a02,20151009,-2956.41603072
efbbfd2611307e97bd36298b2fce2a02,20151010,-2964.68014968
efbbfd2611307e97bd36298b2fce2a02,20151011,-2972.75093441
efbbfd2611307e97bd36298b2fce2a02,20151012,-2980.63649872
efbbfd2611307e97bd36298b2fce2a02,20151013,-2988.34447191
efbbfd2611307e97bd36298b2fce2a02,20151014,-2995.88203599
efbbfd2611307e97bd36298b2fce2a02,20151015,-3003.25595933
efbbfd2611307e97bd36298b2fce2a02,20151016,-3010.47262739
efbbfd2611307e97bd36298b2fce2a02,20151017,-3017.53807054
efbbfd2611307e97bd36298b2fce2a02,20151018,-3024.4579895
efbbfd2611307e97bd36298b2fce2a02,20151019,-3031.23777852
efbbfd2611307e97bd36298b2fce2a02,20151020,-3037.88254664
efbbfd2611307e97bd36298b2fce2a02,20151021,-3044.3971371
efbbfd2611307e97bd36298b2fce2a02,20151022,-3050.78614514
efbbfd2611307e97bd36298b2fce2a02,20151023,-3057.05393441
efbbfd2611307e97bd36298b2fce2a02,20151024,-3063.20465199
efbbfd2611307e97bd36298b2fce2a02,20151025,-3069.24224229
efbbfd2611307e97bd36298b2fce2a02,20151026,-3075.17045977
efbbfd2611307e97bd36298b2fce2a02,20151027,-3080.99288081
efbbfd2611307e97bd36298b2fce2a02,20151028,-3086.71291456
efbbfd2611307e97bd36298b2fce2a02,20151029,-3092.33381307
efbbfd2611307e97bd36298b2fce2a02,20151030,-3097.85868062
efbbfd2611307e97bd36298b2fce2a02,20150514,0.0
efbbfd2611307e97bd36298b2fce2a02,20150515,-627.954497431
efbbfd2611307e97bd36298b2fce2a02,20150516,-940.396152018
efbbfd2611307e97bd36298b2fce2a02,20150517,-1140.38551004
efbbfd2611307e97bd36298b2fce2a02,20150518,-1284.28655833
efbbfd2611307e97bd36298b2fce2a02,20150519,-1395.14571333
efbbfd2611307e97bd36298b2fce2a02,20150520,-1484.46754702
efbbfd2611307e97bd36298b2fce2a02,20150521,-1558.75727075
efbbfd2611307e97bd36298b2fce2a02,20150522,-1622.02342273
efbbfd2611307e97bd36298b2fce2a02,20150523,-1676.89703165
efbbfd2611307e97bd36298b2fce2a02,20150524,-1725.19066309
efbbfd2611307e97bd36298b2fce2a02,20150525,-1768.20186188
efbbfd2611307e97bd36298b2fce2a02,20150526,-1806.88889357
efbbfd2611307e97bd36298b2fce2a02,20150527,-1841.9779776
efbbfd2611307e97bd36298b2fce2a02,20150528,-1874.03158796
efbbfd2611307e97bd36298b2fce2a02,20150529,-1903.49354979
efbbfd2611307e97bd36298b2fce2a02,20150530,-1930.71974024
efbbfd2611307e97bd36298b2fce2a02,20150531,-1955.99954742
efbbfd2611307e97bd36298b2fce2a02,20150601,-1979.57121762
efbbfd2611307e97bd36298b2fce2a02,20150602,-2001.63305534
efbbfd2611307e97bd36298b2fce2a02,20150603,-2022.3517439
efbbfd2611307e97bd36298b2fce2a02,20150604,-2041.86862652
efbbfd2611307e97bd36298b2fce2a02,20150605,-2060.30451593
efbbfd2611307e97bd36298b2fce2a02,20150606,-2077.7634252
efbbfd2611307e97bd36298b2fce2a02,20150607,-2094.33549597
efbbfd2611307e97bd36298b2fce2a02,20150608,-2110.09932126
efbbfd2611307e97bd36298b2fce2a02,20150609,-2125.12380637
efbbfd2611307e97bd36298b2fce2a02,20150610,-2139.46967298
efbbfd2611307e97bd36298b2fce2a02,20150611,-2153.1906851
efbbfd2611307e97bd36298b2fce2a02,20150612,-2166.334656
efbbfd2611307e97bd36298b2fce2a02,20150613,-2178.94428107
efbbfd2611307e97bd36298b2fce2a02,20150614,-2191.05783135
efbbfd2611307e97bd36298b2fce2a02,20150615,-2202.70973458
efbbfd2611307e97bd36298b2fce2a02,20150616,-2213.93106485
efbbfd2611307e97bd36298b2fce2a02,20150617,-2224.74995742
efbbfd2611307e97bd36298b2fce2a02,20150618,-2235.19196202
efbbfd2611307e97bd36298b2fce2a02,20150619,-2245.28034503
efbbfd2611307e97bd36298b2fce2a02,20150620,-2255.03634935
efbbfd2611307e97bd36298b2fce2a02,20150621,-2264.47941855
efbbfd2611307e97bd36298b2fce2a02,20150622,-2273.62739124
efbbfd2611307e97bd36298b2fce2a02,20150623,-2282.49667007
efbbfd2611307e97bd36298b2fce2a02,20150624,-2291.10236933
efbbfd2611307e97bd36298b2fce2a02,20150625,-2299.45844423
efbbfd2611307e97bd36298b2fce2a02,20150626,-2307.57780452
efbbfd2611307e97bd36298b2fce2a02,20150627,-2315.47241468
efbbfd2611307e97bd36298b2fce2a02,20150628,-2323.15338246
efbbfd2611307e97bd36298b2fce2a02,20150629,-2330.6310375
efbbfd2611307e97bd36298b2fce2a02,20150630,-2337.91500109
efbbfd2611307e97bd36298b2fce2a02,20150701,-2345.01424846
efbbfd2611307e97bd36298b2fce2a02,20150702,-2351.93716443
efbbfd2611307e97bd36298b2fce2a02,20150703,-2358.6915932
efbbfd2611307e97bd36298b2fce2a02,20150704,-2365.28488308
efbbfd2611307e97bd36298b2fce2a02,20150705,-2371.72392681
efbbfd2611307e97bd36298b2fce2a02,20150706,-2378.01519774
efbbfd2611307e97bd36298b2fce2a02,20150707,-2384.16478271
efbbfd2611307e97bd36298b2fce2a02,20150708,-2390.17841165
efbbfd2611307e97bd36298b2fce2a02,20150709,-2396.06148454
efbbfd2611307e97bd36298b2fce2a02,20150710,-2401.81909582
efbbfd2611307e97bd36298b2fce2a02,20150711,-2407.45605665
efbbfd2611307e97bd36298b2fce2a02,20150712,-2412.97691518
efbbfd2611307e97bd36298b2fce2a02,20150713,-2418.38597507
efbbfd2611307e97bd36298b2fce2a02,20150714,-2423.68731241
efbbfd2611307e97bd36298b2fce2a02,20150715,-2428.88479125
efbbfd2611307e97bd36298b2fce2a02,20150716,-2433.98207776
efbbfd2611307e97bd36298b2fce2a02,20150717,-2438.98265336
efbbfd2611307e97bd36298b2fce2a02,20150718,-2443.88982667
efbbfd2611307e97bd36298b2fce2a02,20150719,-2448.70674463
efbbfd2611307e97bd36298b2fce2a02,20150720,-2453.43640264
efbbfd2611307e97bd36298b2fce2a02,20150721,-2458.08165399
efbbfd2611307e97bd36298b2fce2a02,20150722,-2462.64521858
efbbfd2611307e97bd36298b2fce2a02,20150723,-2467.12969097
efbbfd2611307e97bd36298b2fce2a02,20150724,-2471.53754782
efbbfd2611307e97bd36298b2fce2a02,20150725,-2475.87115482
efbbfd2611307e97bd36298b2fce2a02,20150726,-2480.13277313
efbbfd2611307e97bd36298b2fce2a02,20150727,-2484.32456532
efbbfd2611307e97bd36298b2fce2a02,20150728,-2488.44860093
efbbfd2611307e97bd36298b2fce2a02,20150729,-2492.50686169
efbbfd2611307e97bd36298b2fce2a02,20150730,-2496.50124626
efbbfd2611307e97bd36298b2fce2a02,20150731,-2500.43357479
efbbfd2611307e97bd36298b2fce2a02,20150801,-2504.30559311
efbbfd2611307e97bd36298b2fce2a02,20150802,-2508.11897664
efbbfd2611307e97bd36298b2fce2a02,20150803,-2511.87533408
efbbfd2611307e97bd36298b2fce2a02,20150804,-2515.57621084
efbbfd2611307e97bd36298b2fce2a02,20150805,-2519.22309226
efbbfd2611307e97bd36298b2fce2a02,20150806,-2522.81740664
efbbfd2611307e97bd36298b2fce2a02,20150807,-2526.36052809
efbbfd2611307e97bd36298b2fce2a02,20150808,-2529.85377915
efbbfd2611307e97bd36298b2fce2a02,20150809,-2533.29843334
efbbfd2611307e97bd36298b2fce2a02,20150810,-2536.69571751
efbbfd2611307e97bd36298b2fce2a02,20150811,-2540.04681401
efbbfd2611307e97bd36298b2fce2a02,20150812,-2543.35286285
efbbfd2611307e97bd36298b2fce2a02,20150813,-2546.6149636
efbbfd2611307e97bd36298b2fce2a02,20150814,-2549.8341773
efbbfd2611307e97bd36298b2fce2a02,20150815,-2553.01152819
efbbfd2611307e97bd36298b2fce2a02,20150816,-2556.14800535
efbbfd2611307e97bd36298b2fce2a02,20150817,-2559.24456428
efbbfd2611307e97bd36298b2fce2a02,20150818,-2562.3021284
efbbfd2611307e97bd36298b2fce2a02,20150819,-2565.32159041
efbbfd2611307e97bd36298b2fce2a02,20150820,-2568.30381362
efbbfd2611307e97bd36298b2fce2a02,20150821,-2571.24963323
efbbfd2611307e97bd36298b2fce2a02,20150822,-2574.15985751
efbbfd2611307e97bd36298b2fce2a02,20150823,-2577.03526891
efbbfd2611307e97bd36298b2fce2a02,20150824,-2579.87662513
efbbfd2611307e97bd36298b2fce2a02,20150825,-2582.68466017
efbbfd2611307e97bd36298b2fce2a02,20150826,-2585.46008526
efbbfd2611307e97bd36298b2fce2a02,20150827,-2588.20358978
efbbfd2611307e97bd36298b2fce2a02,20150828,-2590.91584215
efbbfd2611307e97bd36298b2fce2a02,20150829,-2593.59749062
efbbfd2611307e97bd36298b2fce2a02,20150830,-2596.24916413
efbbfd2611307e97bd36298b2fce2a02,20150831,-2598.87147297
efbbfd2611307e97bd36298b2fce2a02,20150901,-2601.46500957
efbbfd2611307e97bd36298b2fce2a02,20150902,-2604.03034913
efbbfd2611307e97bd36298b2fce2a02,20150903,-2606.5680503
efbbfd2611307e97bd36298b2fce2a02,20150904,-2609.07865579
efbbfd2611307e97bd36298b2fce2a02,20150905,-2611.56269296
efbbfd2611307e97bd36298b2fce2a02,20150906,-2614.02067439
efbbfd2611307e97bd36298b2fce2a02,20150907,-2616.45309841
efbbfd2611307e97bd36298b2fce2a02,20150908,-2618.86044961
efbbfd2611307e97bd36298b2fce2a02,20150909,-2621.24319936
efbbfd2611307e97bd36298b2fce2a02,20150910,-2623.60180623
efbbfd2611307e97bd36298b2fce2a02,20150911,-2625.9367165
efbbfd2611307e97bd36298b2fce2a02,20150912,-2628.24836455
efbbfd2611307e97bd36298b2fce2a02,20150913,-2630.53717327
efbbfd2611307e97bd36298b2fce2a02,20150914,-2632.80355449
efbbfd2611307e97bd36298b2fce2a02,20150915,-2635.04790932
efbbfd2611307e97bd36298b2fce2a02,20150916,-2637.27062853
efbbfd2611307e97bd36298b2fce2a02,20150917,-2639.47209289
efbbfd2611307e97bd36298b2fce2a02,20150918,-2641.65267351
efbbfd2611307e97bd36298b2fce2a02,20150919,-2643.81273215
efbbfd2611307e97bd36298b2fce2a02,20150920,-2645.95262154
efbbfd2611307e97bd36298b2fce2a02,20150921,-2648.07268566
efbbfd2611307e97bd36298b2fce2a02,20150922,-2650.17326002
efbbfd2611307e97bd36298b2fce2a02,20150923,-2652.25467196
